date,close_sh,amount_sh,amount_sz,amount_total
2022-09-15,3199.9187,392490591500.0,526626934600.0,919117526100.0
2022-09-16,3126.3977,355085342900.0,444267901600.0,799353244500.0
2022-09-19,3115.6019,289918817100.0,375430720900.0,665349538000.0
2022-09-20,3122.4058,268600300200.0,382373091100.0,650973391300.0
2022-09-21,3117.1774,269513754500.0,366446632800.0,635960387300.0
2022-09-22,3108.9096,269978597600.00003,368469428200.0,638448025800.0
2022-09-23,3088.3695,285552915200.0,381988411200.0,667541326400.0
2022-09-26,3051.226,293536440800.0,374418070500.0,667954511300.0
2022-09-27,3093.8618,290065702700.0,376138593500.0,666204296200.0
2022-09-28,3045.0668,276039741600.0,371216304100.0,647256045700.0
2022-09-29,3041.2046,276441059400.0,348132411200.0,624573470600.0
2022-09-30,3024.3905,240262768400.0,320578275700.0,560841044100.0
2022-10-10,2974.1454,290120024200.0,337870025400.0,627990049600.0
2022-10-11,2979.7926,246715637000.0,317100032600.0,563815669600.0
2022-10-12,3025.5055,306871328800.0,403345996000.0,710217324800.0
2022-10-13,3016.3561,317764786700.0,410574203500.0,728338990200.0
2022-10-14,3071.9868,372050694600.0,488757894700.0,860808589300.0
2022-10-17,3084.9423,349214469700.0,458064126300.0,807278596000.0
2022-10-18,3080.9574,326002905400.0,467799549200.0,793802454600.0
2022-10-19,3044.3777,313108348700.0,445291209700.0,758399558400.0
2022-10-20,3035.0504,340091337800.0,456150968100.0,796242305900.0
2022-10-21,3038.9291,315110985800.0,397212755000.0,712323740800.0
2022-10-24,2977.5554,394725942500.0,486317578500.0,881043521000.0
2022-10-25,2976.283,337519280800.0,465368850000.0,802888130800.0
2022-10-26,2999.5036,372845274600.0,541376237700.00006,914221512300.0
2022-10-27,2982.9029,381330371100.0,542578935100.0,923909306200.0
2022-10-28,2915.9257,385261361900.0,524397371000.0,909658732900.0
2022-10-31,2893.4829,396654162100.0,486465964600.0,883120126700.0
2022-11-01,2969.1995,431015902900.0,546530955000.0,977546857900.0
2022-11-02,3003.3699,457581522000.0,594556048400.0,1052137570400.0
2022-11-03,2997.8057,370653283800.0,515881815800.0,886535099600.0
2022-11-04,3070.7964,458770093700.0,621906969900.0,1080677063600.0
2022-11-07,3077.817,424429131500.0,581740214500.0,1006169346000.0
2022-11-08,3064.4928,338966942000.0,496794896900.0,835761838900.0
2022-11-09,3048.1676,306860895700.0,471819769400.0,778680665100.0
2022-11-10,3036.1318,335925917700.0,506896460300.0,842822378000.0
2022-11-11,3087.2926,513784597300.0,709334987000.0,1223119584300.0
2022-11-14,3083.4013,454546731400.0,612751091900.0,1067297823300.0
2022-11-15,3134.0778,446460007900.0,612151515100.0,1058611523000.0
2022-11-16,3119.9804,386992905100.0,555714062600.0,942706967700.0
2022-11-17,3115.4347,377900109300.0,535216708400.0,913116817700.0
2022-11-18,3097.2432,389207386500.0,589522447400.0,978729833900.0
2022-11-21,3085.0444,345025496500.0,504248444000.0,849273940500.0
2022-11-22,3088.9426,374142821100.0,510483607800.0,884626428900.0
2022-11-23,3096.9073,356400844300.0,474079302400.0,830480146700.0
2022-11-24,3089.3096,308190185800.0,439869209100.0,748059394900.0
2022-11-25,3101.6932,325426338400.0,414462585800.0,739888924200.0
2022-11-28,3078.5485,338549350800.0,419844174800.0,758393525600.0
2022-11-29,3149.7478,439102619300.0,529016062300.0,968118681600.0
2022-11-30,3151.3353,404504379300.0,527150019800.0,931654399100.0
2022-12-01,3165.4711,462184974000.0,596166106700.0,1058351080700.0
2022-12-02,3156.1442,366318678800.0,498207073000.0,864525751800.0
2022-12-05,3211.8144,479203617400.0,575901446000.0,1055105063400.0
2022-12-06,3212.5334,435248700200.0,562964953800.0,998213654000.0
2022-12-07,3199.6194,402146133100.0,546530031600.0,948676164700.0
2022-12-08,3197.3499,364935622700.0,504931899300.0,869867522000.0
2022-12-09,3206.9502,447750222000.0,561346221300.0,1009096443300.0
2022-12-12,3179.0417,394919615200.0,514862328400.0,909781943600.0
2022-12-13,3176.3255,333539763000.0,482901926300.0,816441689300.0
2022-12-14,3176.5253,333950671100.0,476926630800.0,810877301900.0
2022-12-15,3168.6478,305204998600.0,461043860400.0,766248859000.0
2022-12-16,3167.8576,307227738400.0,454187249000.0,761414987400.0
2022-12-19,3107.115,307934621500.0,448907977600.0,756842599100.0
